capacity,charge_1A_I_length,charge_3v6_I_sum,charge_20soc_I_sum,discharge_20soc_I_sum,discharge_80soc_I_sum,discharge_20to80soc_I_sum,charge_1A_V_sum,charge_3v6_V_length,charge_20soc_V_sum,discharge_20soc_V_end,discharge_80soc_V_end,discharge_20to80soc_V_range,charge_1A_T_range,charge_3v6_T_range,charge_20soc_T_range,discharge_20soc_T_range,discharge_80soc_T_range,discharge_20to80soc_T_range
0.553333333,0.5,0.567150824,0.567150824,0.760974,0.842068,0.681059,0.5,0.67,0.689281143,0.809473684,0.7953,0.7734,0.5,0.5,0.5,0.5,0.5,0.5
0.552916667,0.5,0.567934118,0.567934118,0.760882,0.841971,0.681024333,0.5,0.67,0.689275857,0.809473684,0.7953,0.7734,0.5,0.5,0.5,0.5,0.5,0.5
0.552083333,0.5,0.567977882,0.567977882,0.760899,0.8419545,0.681007667,0.5,0.67,0.689282143,0.807368421,0.7952,0.7735,0.5,0.5,0.5,0.5,0.5,0.5
0.551666667,0.5,0.566915882,0.566915882,0.760965,0.841996,0.681013667,0.5,0.67,0.689285714,0.807368421,0.7948,0.7731,0.5,0.5,0.5,0.5,0.5,0.5
0.55125,0.5,0.566952706,0.566952706,0.761005,0.841983,0.680992,0.5,0.67,0.689284,0.807368421,0.795,0.7733,0.5,0.5,0.5,0.5,0.5,0.5
0.550416667,0.5,0.566587176,0.566587176,0.760993,0.841983,0.680996,0.5,0.67,0.689283714,0.807368421,0.7954,0.7737,0.5,0.5,0.5,0.5,0.5,0.5
0.549583333,0.5,0.566440235,0.566440235,0.761035,0.842069,0.681039667,0.5,0.67,0.689289143,0.809473684,0.7949,0.773,0.5,0.5,0.5,0.5,0.5,0.5
0.549583333,0.5,0.566092118,0.566092118,0.760999,0.842139,0.681098,0.5,0.67,0.689283,0.809473684,0.7956,0.7737,0.5,0.5,0.5,0.5,0.5,0.5
0.549166667,0.5,0.565210706,0.565210706,0.761033,0.8421305,0.681081,0.5,0.67,0.689288,0.808421053,0.7945,0.7727,0.5,0.5,0.5,0.5,0.5,0.5
0.548333333,0.5,0.565569529,0.565569529,0.760997,0.842014,0.681015,0.5,0.67,0.689277429,0.809473684,0.7952,0.7733,0.5,0.5,0.5,0.5,0.5,0.5
0.547916667,0.5,0.555933294,0.555933294,0.76096,0.841988,0.68101,0.5,0.665,0.684134143,0.808421053,0.7945,0.7727,0.5,0.5,0.5,0.5,0.5,0.5
0.547083333,0.5,0.555141176,0.555141176,0.760912,0.8419075,0.680972333,0.5,0.66,0.678985143,0.806315789,0.7954,0.7738,0.5,0.5,0.5,0.5,0.5,0.5
0.546666667,0.5,0.554642118,0.554642118,0.760845,0.841825,0.680939,0.5,0.66,0.678989571,0.808421053,0.7956,0.7738,0.5,0.5,0.5,0.5,0.5,0.5
0.54625,0.5,0.553845882,0.553845882,0.760795,0.841729,0.680891667,0.5,0.66,0.678987714,0.808421053,0.7954,0.7736,0.5,0.5,0.5,0.5,0.5,0.5
0.545416667,0.5,0.553951529,0.553951529,0.760689,0.841462,0.680748333,0.5,0.66,0.678991857,0.807368421,0.7956,0.7739,0.5,0.5,0.5,0.5,0.5,0.5
0.544583333,0.5,0.553966588,0.553966588,0.760635,0.841243,0.68062,0.5,0.66,0.678982857,0.805263158,0.7954,0.7739,0.5,0.5,0.5,0.5,0.5,0.5
0.544166667,0.5,0.553807529,0.553807529,0.76059,0.8412015,0.680607333,0.5,0.66,0.678982857,0.808421053,0.795,0.7732,0.5,0.5,0.5,0.5,0.5,0.5
0.543333333,0.5,0.553111882,0.553111882,0.760634,0.841194,0.680587667,0.5,0.66,0.678983143,0.804210526,0.7948,0.7734,0.5,0.5,0.5,0.5,0.5,0.5
0.542916667,0.5,0.553178471,0.553178471,0.760641,0.841221,0.680603333,0.5,0.66,0.678981571,0.803157895,0.7941,0.7728,0.5,0.5,0.5,0.5,0.5,0.5
0.542083333,0.5,0.553111529,0.553111529,0.760619,0.8412625,0.680638333,0.5,0.66,0.678983286,0.804210526,0.795,0.7736,0.5,0.5,0.5,0.5,0.5,0.5
0.541666667,0.5,0.552487059,0.552487059,0.760741,0.841494,0.680752667,0.5,0.66,0.678985571,0.805263158,0.7949,0.7734,0.5,0.5,0.5,0.5,0.5,0.5
0.54125,0.5,0.552055294,0.552055294,0.760821,0.841535,0.680753333,0.5,0.66,0.678985714,0.805263158,0.7951,0.7736,0.5,0.5,0.5,0.5,0.5,0.5
0.540416667,0.5,0.551767294,0.551767294,0.760829,0.841605,0.680797667,0.5,0.66,0.678984,0.805263158,0.7947,0.7732,0.5,0.5,0.5,0.5,0.5,0.5
0.539583333,0.5,0.551534,0.551534,0.760681,0.8414985,0.680775333,0.5,0.66,0.678983143,0.805263158,0.7937,0.7722,0.5,0.5,0.5,0.5,0.5,0.5
0.53875,0.5,0.550475882,0.550475882,0.760661,0.8414145,0.680726,0.5,0.655,0.673837714,0.802105263,0.7937,0.7725,0.5,0.5,0.5,0.5,0.5,0.5
0.538333333,0.5,0.550425647,0.550425647,0.760655,0.8413535,0.680687333,0.5,0.655,0.673838143,0.805263158,0.7945,0.773,0.5,0.5,0.5,0.5,0.5,0.5
0.537916667,0.5,0.549656353,0.549656353,0.760602,0.841269,0.680648333,0.5,0.655,0.673838143,0.803157895,0.7936,0.7723,0.5,0.5,0.5,0.5,0.5,0.5
0.537083333,0.5,0.550036824,0.550036824,0.760579,0.8412135,0.680619,0.5,0.655,0.673832857,0.8,0.7928,0.7718,0.5,0.5,0.5,0.5,0.5,0.5
0.53625,0.5,0.549826118,0.549826118,0.760581,0.841126,0.680559667,0.5,0.655,0.673834,0.798947368,0.7931,0.7722,0.5,0.5,0.5,0.5,0.5,0.5
0.535833333,0.5,0.549406588,0.549406588,0.760533,0.841161,0.680599,0.5,0.655,0.673831286,0.798947368,0.792,0.7711,0.5,0.5,0.5,0.5,0.5,0.5
0.535,0.5,0.549064706,0.549064706,0.760539,0.8411695,0.680602667,0.5,0.655,0.673828857,0.798947368,0.7928,0.7719,0.5,0.5,0.5,0.5,0.5,0.5
0.534166667,0.5,0.54903,0.54903,0.760531,0.8411625,0.680600667,0.5,0.655,0.673831286,0.798947368,0.7919,0.771,0.5,0.5,0.5,0.5,0.5,0.5
0.533333333,0.5,0.548565765,0.548565765,0.760579,0.841293,0.680672,0.5,0.655,0.673821857,0.795789474,0.7911,0.7705,0.5,0.5,0.5,0.5,0.5,0.5
0.5325,0.5,0.548714118,0.548714118,0.760613,0.8412765,0.68065,0.5,0.655,0.673824714,0.795789474,0.7915,0.7709,0.5,0.5,0.5,0.5,0.5,0.5
0.532083333,0.5,0.547848706,0.547848706,0.760414,0.84107,0.680577667,0.5,0.655,0.673822571,0.796842105,0.7905,0.7698,0.5,0.5,0.5,0.5,0.5,0.5
0.53125,0.5,0.547696471,0.547696471,0.760368,0.840952,0.680514333,0.5,0.655,0.673822429,0.794736842,0.7908,0.7703,0.5,0.5,0.5,0.5,0.5,0.5
0.530416667,0.5,0.538605412,0.538605412,0.760302,0.8408565,0.680472333,0.5,0.65,0.668677857,0.794736842,0.7909,0.7704,0.5,0.5,0.5,0.5,0.5,0.5
0.53,0.5,0.538150588,0.538150588,0.760343,0.840741,0.680381667,0.5,0.65,0.668676,0.793684211,0.7905,0.7701,0.5,0.5,0.5,0.5,0.5,0.5
0.529166667,0.5,0.538251176,0.538251176,0.760332,0.840727,0.680376333,0.5,0.65,0.668678571,0.792631579,0.7902,0.7699,0.5,0.5,0.5,0.5,0.5,0.5
0.528333333,0.5,0.538194235,0.538194235,0.760392,0.8407635,0.680380667,0.5,0.65,0.668677857,0.790526316,0.7898,0.7697,0.5,0.5,0.5,0.5,0.5,0.5
0.5275,0.5,0.538263882,0.538263882,0.760434,0.840837,0.680415667,0.5,0.65,0.668681,0.790526316,0.7887,0.7686,0.5,0.5,0.5,0.5,0.5,0.5
0.527083333,0.5,0.538102588,0.538102588,0.760433,0.8408645,0.680434,0.5,0.65,0.668685571,0.790526316,0.7893,0.7692,0.5,0.5,0.5,0.5,0.5,0.5
0.52625,0.5,0.537894118,0.537894118,0.760541,0.841078,0.680540667,0.5,0.65,0.668691857,0.790526316,0.7891,0.769,0.5,0.5,0.5,0.5,0.5,0.5
0.525,0.5,0.537496706,0.537496706,0.760556,0.8411515,0.680585,0.5,0.65,0.668685286,0.789473684,0.7896,0.7696,0.5,0.5,0.5,0.5,0.5,0.5
0.524583333,0.5,0.536587529,0.536587529,0.760479,0.840965,0.680486,0.5,0.65,0.668677,0.789473684,0.7895,0.7695,0.5,0.5,0.5,0.5,0.5,0.5
0.52375,0.5,0.536479059,0.536479059,0.760526,0.841152,0.680595333,0.5,0.65,0.668674143,0.789473684,0.7896,0.7696,0.5,0.5,0.5,0.5,0.5,0.5
0.522916667,0.5,0.535979647,0.535979647,0.760461,0.8411275,0.680600333,0.5,0.65,0.668680286,0.789473684,0.7894,0.7694,0.5,0.5,0.5,0.5,0.5,0.5
0.5225,0.5,0.53595,0.53595,0.760486,0.841063,0.680549,0.5,0.65,0.668684714,0.788421053,0.7885,0.7686,0.5,0.5,0.5,0.5,0.5,0.5
0.52125,0.5,0.535889059,0.535889059,0.760477,0.841105,0.68058,0.5,0.65,0.668690857,0.785263158,0.788,0.7684,0.5,0.5,0.5,0.5,0.5,0.5
0.520833333,0.5,0.53493,0.53493,0.760528,0.841134,0.680582667,0.5,0.65,0.668689429,0.786315789,0.7881,0.7684,0.5,0.5,0.5,0.5,0.5,0.5
0.52,0.5,0.535241882,0.535241882,0.760536,0.841098,0.680556,0.5,0.65,0.668690429,0.784210526,0.7876,0.7681,0.5,0.5,0.5,0.5,0.5,0.5
0.519166667,0.5,0.535261647,0.535261647,0.760573,0.8411715,0.680592667,0.5,0.65,0.668691429,0.784210526,0.7878,0.7683,0.5,0.5,0.5,0.5,0.5,0.5
0.518333333,0.5,0.534459412,0.534459412,0.760539,0.841139,0.680582333,0.5,0.65,0.668689429,0.784210526,0.7872,0.7677,0.5,0.5,0.5,0.5,0.5,0.5
0.5175,0.5,0.525489412,0.525489412,0.760556,0.8412205,0.680631,0.5,0.645,0.663545857,0.781052632,0.7861,0.7669,0.5,0.5,0.5,0.5,0.5,0.5
0.516666667,0.5,0.525140353,0.525140353,0.760639,0.841272,0.680638,0.5,0.645,0.663543143,0.781052632,0.7859,0.7667,0.5,0.5,0.5,0.5,0.5,0.5
0.51625,0.5,0.524163647,0.524163647,0.76062,0.841344,0.680692667,0.5,0.645,0.663543857,0.781052632,0.7859,0.7667,0.5,0.5,0.5,0.5,0.5,0.5
0.515416667,0.5,0.524053647,0.524053647,0.760595,0.8413435,0.680700667,0.5,0.645,0.663542,0.781052632,0.7858,0.7666,0.5,0.5,0.5,0.5,0.5,0.5
0.514583333,0.5,0.523101412,0.523101412,0.760487,0.8412735,0.680689333,0.5,0.645,0.663541714,0.78,0.7865,0.7674,0.5,0.5,0.5,0.5,0.5,0.5
0.513333333,0.5,0.523364471,0.523364471,0.760512,0.8412435,0.680661333,0.5,0.645,0.663545429,0.778947368,0.7854,0.7664,0.5,0.5,0.5,0.5,0.5,0.5
0.5125,0.5,0.523200118,0.523200118,0.76051,0.841119,0.680578667,0.5,0.645,0.663547286,0.781052632,0.7851,0.7659,0.5,0.5,0.5,0.5,0.5,0.5
0.511666667,0.5,0.52142,0.52142,0.760562,0.8411895,0.680608667,0.5,0.64,0.658402143,0.78,0.7843,0.7652,0.5,0.5,0.5,0.5,0.5,0.5
0.510833333,0.5,0.521013882,0.521013882,0.760579,0.8411995,0.680609667,0.5,0.64,0.658402286,0.778947368,0.7842,0.7652,0.5,0.5,0.5,0.5,0.5,0.5
0.510416667,0.5,0.520997412,0.520997412,0.760741,0.8413545,0.680659333,0.5,0.64,0.658410857,0.781052632,0.7845,0.7653,0.5,0.5,0.5,0.5,0.5,0.5
0.509583333,0.5,0.520285412,0.520285412,0.76071,0.8414605,0.680740333,0.5,0.64,0.658403857,0.78,0.7851,0.766,0.5,0.5,0.5,0.5,0.5,0.5
0.50875,0.5,0.519545647,0.519545647,0.76069,0.8414255,0.680723667,0.5,0.64,0.658407286,0.78,0.7843,0.7652,0.5,0.5,0.5,0.5,0.5,0.5
0.507916667,0.5,0.519503412,0.519503412,0.760678,0.8414085,0.680716333,0.5,0.64,0.658399286,0.774736842,0.7832,0.7646,0.5,0.5,0.5,0.5,0.5,0.5
0.507083333,0.5,0.519384,0.519384,0.760761,0.841527,0.680768,0.5,0.64,0.658401,0.774736842,0.7826,0.764,0.5,0.5,0.5,0.5,0.5,0.5
0.506666667,0.5,0.519190824,0.519190824,0.760762,0.8416155,0.680827,0.5,0.64,0.658398143,0.772631579,0.7824,0.764,0.5,0.5,0.5,0.5,0.5,0.5
0.505416667,0.5,0.519101882,0.519101882,0.760698,0.841618,0.680849667,0.5,0.64,0.658397857,0.771578947,0.7819,0.7636,0.5,0.5,0.5,0.5,0.5,0.5
0.504583333,0.5,0.518482,0.518482,0.760679,0.841492,0.680771667,0.5,0.64,0.658394714,0.771578947,0.7817,0.7634,0.5,0.5,0.5,0.5,0.5,0.5
0.50375,0.5,0.518066,0.518066,0.760688,0.8415645,0.680817,0.5,0.64,0.658400857,0.771578947,0.781,0.7627,0.5,0.5,0.5,0.5,0.5,0.5
0.502916667,0.5,0.517754118,0.517754118,0.760696,0.841512,0.680779333,0.5,0.64,0.658400429,0.772631579,0.7808,0.7624,0.5,0.5,0.5,0.5,0.5,0.5
0.5025,0.5,0.517317059,0.517317059,0.760723,0.8415705,0.680809667,0.5,0.64,0.658400857,0.773684211,0.781,0.7625,0.5,0.5,0.5,0.5,0.5,0.5
0.501666667,0.5,0.517043529,0.517043529,0.760768,0.8416895,0.680874667,0.5,0.64,0.658406143,0.770526316,0.7806,0.7624,0.5,0.5,0.5,0.5,0.5,0.5
0.500833333,0.5,0.516178353,0.516178353,0.76075,0.841732,0.680908667,0.5,0.64,0.658410429,0.771578947,0.7798,0.7615,0.5,0.5,0.5,0.5,0.5,0.5
0.499583333,0.5,0.507716706,0.507716706,0.76074,0.8417585,0.680929667,0.5,0.635,0.653272857,0.768421053,0.7799,0.7619,0.5,0.5,0.5,0.5,0.5,0.5
0.49875,0.5,0.507051176,0.507051176,0.760756,0.8417735,0.680934,0.5,0.635,0.653262286,0.769473684,0.7789,0.7608,0.5,0.5,0.5,0.5,0.5,0.5
0.498333333,0.5,0.507028235,0.507028235,0.760783,0.841739,0.680902,0.5,0.635,0.653257857,0.769473684,0.7791,0.761,0.5,0.5,0.5,0.5,0.5,0.5
0.4975,0.5,0.506033647,0.506033647,0.760708,0.84171,0.680907667,0.5,0.635,0.653256429,0.768421053,0.7786,0.7606,0.5,0.5,0.5,0.5,0.5,0.5
0.49625,0.5,0.506153882,0.506153882,0.760671,0.841669,0.680892333,0.5,0.635,0.653257857,0.767368421,0.7785,0.7606,0.5,0.5,0.5,0.5,0.5,0.5
0.495833333,0.5,0.505459529,0.505459529,0.760715,0.841675,0.680881667,0.5,0.635,0.653260571,0.768421053,0.7783,0.7603,0.5,0.5,0.5,0.5,0.5,0.5
0.495,0.5,0.504284824,0.504284824,0.76073,0.84162,0.680840667,0.5,0.635,0.653260714,0.770526316,0.778,0.7598,0.5,0.5,0.5,0.5,0.5,0.5
0.494166667,0.5,0.505068353,0.505068353,0.760734,0.8416415,0.680853667,0.5,0.635,0.653259857,0.767368421,0.7773,0.7594,0.5,0.5,0.5,0.5,0.5,0.5
0.493333333,0.5,0.504862235,0.504862235,0.76074,0.8415725,0.680805667,0.5,0.635,0.653260571,0.769473684,0.7774,0.7593,0.5,0.5,0.5,0.5,0.5,0.5
0.492083333,0.5,0.504041059,0.504041059,0.760758,0.841618,0.68083,0.5,0.635,0.653260286,0.769473684,0.7768,0.7587,0.5,0.5,0.5,0.5,0.5,0.5
0.49125,0.5,0.504238706,0.504238706,0.76077,0.841576,0.680798,0.5,0.635,0.653257286,0.767368421,0.776,0.7581,0.5,0.5,0.5,0.5,0.5,0.5
0.490416667,0.5,0.503524824,0.503524824,0.760857,0.8416865,0.680843,0.5,0.635,0.653259571,0.767368421,0.7766,0.7587,0.5,0.5,0.5,0.5,0.5,0.5
0.489583333,0.5,0.503203765,0.503203765,0.760832,0.841667,0.680838,0.5,0.635,0.653255143,0.765263158,0.776,0.7583,0.5,0.5,0.5,0.5,0.5,0.5
0.48875,0.5,0.501958235,0.501958235,0.760825,0.8416165,0.680806667,0.5,0.63,0.648115714,0.766315789,0.7762,0.7584,0.5,0.5,0.5,0.5,0.5,0.5
0.4875,0.5,0.502624941,0.502624941,0.760829,0.841683,0.680849667,0.5,0.635,0.653267286,0.763157895,0.7754,0.7579,0.5,0.5,0.5,0.5,0.5,0.5
0.487083333,0.5,0.502179059,0.502179059,0.76081,0.841597,0.680798333,0.5,0.635,0.653265571,0.761052632,0.7748,0.7575,0.5,0.5,0.5,0.5,0.5,0.5
0.485833333,0.5,0.500930706,0.500930706,0.760793,0.8415015,0.680740333,0.5,0.63,0.648123286,0.763157895,0.7749,0.7574,0.5,0.5,0.5,0.5,0.5,0.5
0.485,0.5,0.500097294,0.500097294,0.760814,0.8415045,0.680735333,0.5,0.63,0.648123429,0.764210526,0.7754,0.7578,0.5,0.5,0.5,0.5,0.5,0.5
0.484166667,0.5,0.491550235,0.491550235,0.760804,0.841487,0.680727,0.5,0.625,0.642984571,0.76,0.7738,0.7566,0.5,0.5,0.5,0.5,0.5,0.5
0.48375,0.5,0.491966471,0.491966471,0.760871,0.8415585,0.680752667,0.5,0.63,0.648129,0.76,0.7736,0.7564,0.5,0.5,0.5,0.5,0.5,0.5
0.4825,0.5,0.491517294,0.491517294,0.760828,0.841555,0.680764667,0.5,0.63,0.648129429,0.76,0.7737,0.7565,0.5,0.5,0.5,0.5,0.5,0.5
0.481666667,0.5,0.489924471,0.489924471,0.760822,0.8415335,0.680752333,0.5,0.625,0.642986571,0.761052632,0.7736,0.7563,0.5,0.5,0.5,0.5,0.5,0.5
0.480833333,0.5,0.489547176,0.489547176,0.760851,0.841595,0.680783667,0.5,0.625,0.642981857,0.76,0.7731,0.7559,0.5,0.5,0.5,0.5,0.5,0.5
0.479583333,0.5,0.488657059,0.488657059,0.760869,0.841625,0.680797667,0.5,0.625,0.642983714,0.763157895,0.7735,0.756,0.5,0.5,0.5,0.5,0.5,0.5
0.47875,0.5,0.488209765,0.488209765,0.760805,0.8416605,0.680842667,0.5,0.625,0.642976143,0.761052632,0.7723,0.755,0.5,0.5,0.5,0.5,0.5,0.5
0.477916667,0.5,0.487417529,0.487417529,0.760813,0.841656,0.680837,0.5,0.625,0.642984857,0.761052632,0.7729,0.7556,0.5,0.5,0.5,0.5,0.5,0.5
0.477083333,0.5,0.487443412,0.487443412,0.76081,0.84162,0.680814,0.5,0.625,0.642981,0.757894737,0.7718,0.7548,0.5,0.5,0.5,0.5,0.5,0.5
0.47625,0.5,0.486075882,0.486075882,0.760897,0.841827,0.680923333,0.5,0.625,0.642990714,0.762105263,0.7722,0.7548,0.5,0.5,0.5,0.5,0.5,0.5
0.475833333,0.5,0.484752824,0.484752824,0.761017,0.84197,0.680979333,0.5,0.62,0.637849571,0.763157895,0.7724,0.7549,0.5,0.5,0.5,0.5,0.5,0.5
0.474583333,0.5,0.484384353,0.484384353,0.76105,0.8419125,0.68093,0.5,0.62,0.637850286,0.76,0.7711,0.7539,0.5,0.5,0.5,0.5,0.5,0.5
0.47375,0.5,0.484198706,0.484198706,0.760951,0.841777,0.680872,0.5,0.62,0.637850143,0.756842105,0.7704,0.7535,0.5,0.5,0.5,0.5,0.5,0.5
0.472916667,0.5,0.483990353,0.483990353,0.760818,0.8416195,0.680811,0.5,0.62,0.637839286,0.753684211,0.7701,0.7535,0.5,0.5,0.5,0.5,0.5,0.5
0.472083333,0.5,0.482722118,0.482722118,0.760829,0.8415905,0.680788,0.5,0.62,0.637830429,0.756842105,0.7706,0.7537,0.5,0.5,0.5,0.5,0.5,0.5
0.470833333,0.5,0.482647647,0.482647647,0.760853,0.8416805,0.680840333,0.5,0.62,0.637833429,0.752631579,0.7689,0.7524,0.5,0.5,0.5,0.5,0.5,0.5
0.47,0.5,0.481718706,0.481718706,0.760738,0.8416235,0.68084,0.5,0.62,0.637830714,0.753684211,0.7687,0.7521,0.5,0.5,0.5,0.5,0.5,0.5
0.469166667,0.5,0.481777529,0.481777529,0.760797,0.8417505,0.680905333,0.5,0.62,0.637836571,0.751578947,0.7684,0.752,0.5,0.5,0.5,0.5,0.5,0.5
0.467916667,0.5,0.481539412,0.481539412,0.760744,0.841576,0.680806333,0.5,0.62,0.637833857,0.751578947,0.7671,0.7507,0.5,0.5,0.5,0.5,0.5,0.5
0.467083333,0.5,0.481071529,0.481071529,0.760783,0.841739,0.680902333,0.5,0.62,0.637837714,0.752631579,0.7669,0.7504,0.5,0.5,0.5,0.5,0.5,0.5
0.46625,0.5,0.480144706,0.480144706,0.760812,0.8417335,0.680889,0.5,0.62,0.637842429,0.750526316,0.766,0.7497,0.5,0.5,0.5,0.5,0.5,0.5
0.465,0.5,0.480156353,0.480156353,0.760781,0.841677,0.680862,0.5,0.62,0.637839714,0.749473684,0.7658,0.7496,0.5,0.5,0.5,0.5,0.5,0.5
0.464166667,0.5,0.471618118,0.471618118,0.760819,0.8417225,0.680879667,0.5,0.615,0.632694429,0.749473684,0.7647,0.7485,0.5,0.5,0.5,0.5,0.5,0.5
0.463333333,0.5,0.470942941,0.470942941,0.76079,0.841689,0.680866667,0.5,0.615,0.632692429,0.747368421,0.7651,0.7491,0.5,0.5,0.5,0.5,0.5,0.5
0.4625,0.5,0.470681412,0.470681412,0.760828,0.84167,0.680841333,0.5,0.615,0.632686857,0.744210526,0.7644,0.7487,0.5,0.5,0.5,0.5,0.5,0.5
0.461666667,0.5,0.470292588,0.470292588,0.760736,0.8415295,0.680778,0.5,0.615,0.632678429,0.746315789,0.7635,0.7476,0.5,0.5,0.5,0.5,0.5,0.5
0.460416667,0.5,0.469755294,0.469755294,0.760645,0.8414735,0.680770333,0.5,0.615,0.632683857,0.744210526,0.7633,0.7476,0.5,0.5,0.5,0.5,0.5,0.5
0.459166667,0.5,0.469522941,0.469522941,0.76058,0.8413715,0.680724333,0.5,0.615,0.632677714,0.742105263,0.7626,0.7471,0.5,0.5,0.5,0.5,0.5,0.5
0.458333333,0.5,0.469637765,0.469637765,0.760622,0.8413545,0.680699,0.5,0.615,0.632683857,0.741052632,0.761,0.7456,0.5,0.5,0.5,0.5,0.5,0.5
0.4575,0.5,0.468699059,0.468699059,0.760561,0.8412655,0.680659667,0.5,0.615,0.632683143,0.74,0.7614,0.7461,0.5,0.5,0.5,0.5,0.5,0.5
0.456666667,0.5,0.468483647,0.468483647,0.760625,0.841239,0.680620667,0.5,0.615,0.632685143,0.737894737,0.7602,0.7451,0.5,0.5,0.5,0.5,0.5,0.5
0.455416667,0.5,0.468377765,0.468377765,0.76061,0.8413245,0.680682667,0.5,0.615,0.632684429,0.735789474,0.7591,0.7442,0.5,0.5,0.5,0.5,0.5,0.5
0.454166667,0.5,0.468155412,0.468155412,0.760567,0.8412575,0.680652333,0.5,0.615,0.632685429,0.736842105,0.7589,0.7439,0.5,0.5,0.5,0.5,0.5,0.5
0.453333333,0.5,0.467547412,0.467547412,0.76066,0.841296,0.680647333,0.5,0.615,0.632679286,0.737894737,0.7587,0.7436,0.5,0.5,0.5,0.5,0.5,0.5
0.4525,0.5,0.466568941,0.466568941,0.760672,0.841334,0.680668667,0.5,0.615,0.632680143,0.735789474,0.7586,0.7437,0.5,0.5,0.5,0.5,0.5,0.5
0.45125,0.5,0.465565882,0.465565882,0.760561,0.841226,0.680633333,0.5,0.615,0.632680286,0.735789474,0.7584,0.7435,0.5,0.5,0.5,0.5,0.5,0.5
0.450416667,0.5,0.465346353,0.465346353,0.760532,0.8411645,0.680601667,0.5,0.615,0.63268,0.732631579,0.7578,0.7432,0.5,0.5,0.5,0.5,0.5,0.5
0.449166667,0.5,0.457196235,0.457196235,0.760491,0.8410395,0.680532,0.5,0.61,0.627533857,0.732631579,0.7563,0.7417,0.5,0.5,0.5,0.5,0.5,0.5
0.448333333,0.5,0.456258118,0.456258118,0.760502,0.8410245,0.680518333,0.5,0.61,0.627533429,0.733684211,0.7559,0.7412,0.5,0.5,0.5,0.5,0.5,0.5
0.4475,0.5,0.455947765,0.455947765,0.760514,0.8409885,0.680490333,0.5,0.61,0.627533714,0.729473684,0.7549,0.7406,0.5,0.5,0.5,0.5,0.5,0.5
0.44625,0.5,0.455936,0.455936,0.760613,0.841098,0.680531,0.5,0.61,0.627535857,0.731578947,0.7544,0.7399,0.5,0.5,0.5,0.5,0.5,0.5
0.445416667,0.5,0.455237529,0.455237529,0.760614,0.841171,0.680579333,0.5,0.61,0.627535429,0.731578947,0.7549,0.7404,0.5,0.5,0.5,0.5,0.5,0.5
0.444166667,0.5,0.454119294,0.454119294,0.760594,0.841243,0.680634,0.5,0.61,0.627534571,0.730526316,0.7537,0.7393,0.5,0.5,0.5,0.5,0.5,0.5
0.442916667,0.5,0.454089176,0.454089176,0.760658,0.8412945,0.680647,0.5,0.61,0.627522429,0.726315789,0.7533,0.7393,0.5,0.5,0.5,0.5,0.5,0.5
0.442083333,0.5,0.453941294,0.453941294,0.760719,0.841432,0.680718667,0.5,0.61,0.627532857,0.727368421,0.7528,0.7387,0.5,0.5,0.5,0.5,0.5,0.5
0.440833333,0.5,0.453718353,0.453718353,0.760671,0.841472,0.680761,0.5,0.61,0.627536,0.725263158,0.7513,0.7374,0.5,0.5,0.5,0.5,0.5,0.5
0.44,0.5,0.453352706,0.453352706,0.760608,0.8411925,0.680595,0.5,0.61,0.627537,0.722105263,0.7504,0.7368,0.5,0.5,0.5,0.5,0.5,0.5
0.43875,0.5,0.453450706,0.453450706,0.760526,0.8410405,0.680520667,0.5,0.61,0.627536714,0.722105263,0.7497,0.7361,0.5,0.5,0.5,0.5,0.5,0.5
0.4375,0.5,0.444958353,0.444958353,0.760505,0.8409475,0.680465667,0.5,0.605,0.622388571,0.72,0.7491,0.7357,0.5,0.5,0.5,0.5,0.5,0.5
0.43625,0.5,0.444224235,0.444224235,0.760529,0.840892,0.680420667,0.5,0.605,0.622387429,0.717894737,0.748,0.7348,0.5,0.5,0.5,0.5,0.5,0.5
0.435416667,0.5,0.444032471,0.444032471,0.760487,0.8409065,0.680444333,0.5,0.605,0.622389429,0.713684211,0.7466,0.7338,0.5,0.5,0.5,0.5,0.5,0.5
0.434583333,0.5,0.443562824,0.443562824,0.760509,0.8409765,0.680483667,0.5,0.605,0.622393286,0.715789474,0.7456,0.7326,0.5,0.5,0.5,0.5,0.5,0.5
0.433333333,0.5,0.443239529,0.443239529,0.760594,0.841041,0.680498667,0.5,0.605,0.622388286,0.714736842,0.7456,0.7327,0.5,0.5,0.5,0.5,0.5,0.5
0.4325,0.5,0.441887294,0.441887294,0.76052,0.841018,0.680507667,0.5,0.605,0.622381571,0.714736842,0.7454,0.7325,0.5,0.5,0.5,0.5,0.5,0.5
0.43125,0.5,0.442544235,0.442544235,0.76049,0.8410445,0.680535,0.5,0.605,0.622379857,0.712631579,0.7445,0.7318,0.5,0.5,0.5,0.5,0.5,0.5
0.43,0.5,0.441245059,0.441245059,0.760447,0.8408975,0.680451333,0.5,0.605,0.622381714,0.715789474,0.7435,0.7305,0.5,0.5,0.5,0.5,0.5,0.5
0.429166667,0.5,0.441500588,0.441500588,0.760451,0.8407835,0.680374,0.5,0.605,0.622378714,0.711578947,0.7426,0.73,0.5,0.5,0.5,0.5,0.5,0.5
0.427916667,0.5,0.440684588,0.440684588,0.760486,0.841,0.680507,0.5,0.605,0.622383571,0.709473684,0.7423,0.7299,0.5,0.5,0.5,0.5,0.5,0.5
